opportunity_id,sales_agent,product,product_series,account,sector,account_revenue,account_employees,deal_stage,engage_date,engagement_age_days,account_tier,product_value_tier,engagement_age_band,crm_priority_score,priority_tier
AW4PSTWR,Rosie Papadopoulos,GTX Basic,GTX,Ron-tech,medical,3922.42,6837.0,Engaging,2017-06-25,189,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
AWCGYWTE,Moses Frase,MG Special,MG,Kinnamplus,retail,702.72,1831.0,Engaging,2017-07-22,162,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
AWORM94L,Cassey Cress,GTX Basic,GTX,,,,,Engaging,2017-07-05,179,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
AY3KTIXX,James Ascencio,GTX Plus Pro,GTX,Cheers,entertainment,4269.9,6472.0,Engaging,2017-06-08,206,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
AZN2K0V9,Anna Snelling,MG Advanced,MG,Ganjaflex,retail,5158.71,17479.0,Engaging,2017-08-03,150,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
B00UMAV4,Kami Bicknell,MG Advanced,MG,Gogozoom,telecommunications,86.68,187.0,Engaging,2016-12-26,370,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
B06D1F9M,Vicki Laflamme,GTX Pro,GTX,Faxquote,telecommunications,1825.82,5595.0,Engaging,2017-02-13,321,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
B08R55ET,Anna Snelling,MG Special,MG,,,,,Engaging,2017-08-15,138,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
B1ZN2CFP,Anna Snelling,MG Advanced,MG,,,,,Engaging,2017-07-29,155,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
B26TNOGQ,Jonathan Berthelot,GTX Plus Pro,GTX,Silis,medical,2818.38,6290.0,Prospecting,,0,Enterprise,High Value,Unengaged (Prospecting),70,Tier 2 — Medium Priority
B2FSFXKA,Markita Hansen,MG Special,MG,,,,,Engaging,2017-10-19,73,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
B2YZJ212,Jonathan Berthelot,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
B3A6VXVQ,Corliss Cosme,GTX Basic,GTX,Acme Corporation,technology,1100.04,2822.0,Engaging,2017-07-08,176,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
B4SIVH1O,Daniell Hammack,GTX Basic,GTX,Fasehatice,retail,4968.91,7523.0,Engaging,2017-02-22,312,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
B5A1BERF,Kami Bicknell,GTX Pro,GTX,Umbrella Corporation,finance,2022.14,5113.0,Engaging,2017-02-07,327,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
B5H6M7AP,Marty Freudenburg,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
B6Z5NFV0,Wilburn Farren,MG Advanced,MG,,,,,Engaging,2017-06-20,194,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
B7KZYEII,Gladys Colclough,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
B96E3BBD,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-08-12,141,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
BB1PRS3T,Moses Frase,MG Advanced,MG,,,,,Engaging,2017-07-26,158,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
BBOWBQA6,Niesha Huffines,GTX Plus Pro,GTX,Blackzim,retail,497.11,1588.0,Engaging,2017-07-20,164,Mid-Market,High Value,Aging (91-180 days),85,Tier 1 — High Priority
BBV196A3,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
BCA6Y34B,Rosie Papadopoulos,MG Advanced,MG,,,,,Engaging,2017-07-01,183,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
BDUNPUWY,Boris Faz,GTX Plus Basic,GTX,,,,,Engaging,2017-04-25,250,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
BED55OSG,Markita Hansen,GTX Pro,GTX,,,,,Engaging,2017-04-02,273,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
BEDNZXVE,Jonathan Berthelot,GTX Basic,GTX,,,,,Engaging,2017-07-25,159,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
BFGASJAW,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-03-10,296,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
BG0BLC6S,Anna Snelling,MG Advanced,MG,Fasehatice,retail,4968.91,7523.0,Prospecting,,0,Enterprise,Medium Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
BHHDOY2E,Kary Hendrixson,MG Advanced,MG,,,,,Engaging,2017-04-07,268,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
BIN9U8D9,Moses Frase,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
BJE7KCZ1,Gladys Colclough,GTX Pro,GTX,Genco Pura Olive Oil Company,retail,894.33,1635.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
BJH89YWM,Jonathan Berthelot,GTX Basic,GTX,,,,,Engaging,2017-08-09,144,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
BJJQSJD8,Daniell Hammack,GTX Plus Basic,GTX,Zotware,software,4478.47,13809.0,Engaging,2017-06-09,205,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
BJO24Z5A,Cassey Cress,GTX Plus Basic,GTX,,,,,Engaging,2017-05-14,231,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
BJO4VYLK,Daniell Hammack,GTX Pro,GTX,,,,,Engaging,2017-06-21,193,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
BJOY31DL,Violet Mclelland,MG Special,MG,Betasoloin,medical,251.41,495.0,Engaging,2017-06-23,191,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
BKI3OLP8,Marty Freudenburg,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
BKOWQMMV,Moses Frase,GTX Basic,GTX,,,,,Engaging,2017-07-19,165,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
BMH2FEGF,Boris Faz,GTX Plus Basic,GTX,,,,,Engaging,2017-06-30,184,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
BNY8MJ6L,Kary Hendrixson,GTX Basic,GTX,Labdrill,medical,2741.37,9226.0,Engaging,2017-02-16,318,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
BO1ZOZG2,Kary Hendrixson,GTX Plus Basic,GTX,Ontomedia,employment,882.12,2769.0,Engaging,2017-05-28,217,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
BPOTQCFG,Elease Gluck,MG Special,MG,,,,,Engaging,2017-04-04,271,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
BRDB1I76,Gladys Colclough,MG Special,MG,,,,,Engaging,2017-07-26,158,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
BREOLQD9,Boris Faz,MG Advanced,MG,,,,,Engaging,2017-11-16,45,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
BRFHWGVC,Kary Hendrixson,GTX Plus Basic,GTX,,,,,Engaging,2017-05-19,226,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
BRFZCNMP,Corliss Cosme,GTX Plus Basic,GTX,,,,,Engaging,2017-07-06,178,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
BSKNQJOJ,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-08-01,152,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
BTDY3DHP,Gladys Colclough,GTX Plus Pro,GTX,Vehement Capital Partners,finance,646.1,883.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
BTH2O9OF,Marty Freudenburg,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
BTRIUUWG,Rosie Papadopoulos,GTX Basic,GTX,,,,,Engaging,2017-05-16,229,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
BTT6YAVZ,Zane Levy,GTX Plus Basic,GTX,Green-Plus,services,692.19,1922.0,Engaging,2017-01-01,364,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
BTUG5VDL,Corliss Cosme,GTX Pro,GTX,Inity,marketing,2403.58,8801.0,Engaging,2017-01-15,350,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
BUOI3TBI,Gladys Colclough,MG Special,MG,Rundofase,technology,1008.06,1238.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
BV75OM0B,Darcel Schlecht,GTX Pro,GTX,Rundofase,technology,1008.06,1238.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
BVRUBA3A,Marty Freudenburg,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
BW0NOLCK,Marty Freudenburg,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
BXK5HGEY,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-03-28,278,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
BY2L60V1,Zane Levy,MG Special,MG,,,,,Engaging,2017-03-11,295,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
BYF6ABTZ,Kary Hendrixson,GTX Plus Pro,GTX,Opentech,finance,355.23,853.0,Engaging,2017-04-18,257,Commercial / Small,High Value,Stalled / Critical (> 180 days),75,Tier 1 — High Priority
BZ96Z7AI,Marty Freudenburg,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
BZGJ44FH,Kami Bicknell,GTX Pro,GTX,,,,,Engaging,2017-10-19,73,Unassigned Account,High Value,Recent (<= 90 days),80,Tier 1 — High Priority
C2FSIMZP,Corliss Cosme,GTX Pro,GTX,,,,,Engaging,2017-11-07,54,Unassigned Account,High Value,Recent (<= 90 days),80,Tier 1 — High Priority
C32E4E1D,Kami Bicknell,MG Special,MG,,,,,Engaging,2017-04-20,255,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
C51GWGUE,Daniell Hammack,GTX Plus Basic,GTX,,,,,Engaging,2017-09-29,93,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
C54CWZIT,Jonathan Berthelot,GTX Basic,GTX,Zencorporation,technology,40.79,142.0,Prospecting,,0,Commercial / Small,Low Value,Unengaged (Prospecting),35,Tier 3 — Lower Priority
C5B5WBY9,Versie Hillebrand,GTX Plus Basic,GTX,Sumace,retail,167.89,493.0,Prospecting,,0,Commercial / Small,Medium Value,Unengaged (Prospecting),45,Tier 3 — Lower Priority
C6TQMD3C,Vicki Laflamme,GTX Plus Pro,GTX,,,,,Engaging,2017-06-07,207,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
C7ODMOS2,Zane Levy,MG Advanced,MG,,,,,Engaging,2017-06-13,201,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
C8TV7R8A,Kary Hendrixson,GTX Pro,GTX,,,,,Engaging,2016-12-26,370,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
C9330YF1,Markita Hansen,GTX Basic,GTX,Blackzim,retail,497.11,1588.0,Engaging,2017-04-17,258,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
CAONNFXN,Darcel Schlecht,GTX Basic,GTX,Kinnamplus,retail,702.72,1831.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
CBQRKYZP,Marty Freudenburg,GTX Plus Pro,GTX,Silis,medical,2818.38,6290.0,Engaging,2017-07-21,163,Enterprise,High Value,Aging (91-180 days),95,Tier 1 — High Priority
CC70D9SD,Marty Freudenburg,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
CCLIVXMG,Elease Gluck,GTX Pro,GTX,,,,,Engaging,2017-07-19,165,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
CDVDL9I5,Jonathan Berthelot,GTX Plus Basic,GTX,,,,,Engaging,2017-07-20,164,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
CEEJ2EN5,Violet Mclelland,GTX Plus Basic,GTX,,,,,Engaging,2017-04-25,250,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
CENVLTFH,Corliss Cosme,GTX Plus Basic,GTX,Toughzap,retail,332.43,799.0,Engaging,2017-01-28,337,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
CFI2GXN1,Boris Faz,GTX Pro,GTX,,,,,Engaging,2017-07-07,177,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
CFKXEPFN,Anna Snelling,GTX Plus Basic,GTX,,,,,Engaging,2017-08-01,152,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
CG9VXPV1,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-02-19,315,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
CGFLLZZI,Kary Hendrixson,MG Special,MG,,,,,Engaging,2017-07-25,159,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
CGJ7NRZH,Violet Mclelland,MG Special,MG,,,,,Engaging,2017-02-12,322,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
CGRMC7OE,Jonathan Berthelot,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
CGWJ1WHI,Wilburn Farren,MG Special,MG,,,,,Engaging,2017-01-04,361,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
CI9S6CST,Rosalina Dieter,MG Special,MG,,,,,Engaging,2017-07-15,169,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
CJ2ON1LV,Corliss Cosme,GTX Pro,GTX,Nam-zim,services,405.59,1179.0,Engaging,2017-01-11,354,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
CLPDG9BG,Moses Frase,MG Special,MG,Yearin,retail,2261.05,3851.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
CLRPASVW,Kami Bicknell,GTX Basic,GTX,Cancity,retail,718.62,2448.0,Engaging,2017-08-08,145,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
CMKXOOJQ,Corliss Cosme,GTX Basic,GTX,,,,,Engaging,2017-02-24,310,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
CMS1HUGL,Cassey Cress,MG Advanced,MG,,,,,Engaging,2017-03-25,281,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
CMW6IQJI,Niesha Huffines,MG Advanced,MG,Faxquote,telecommunications,1825.82,5595.0,Engaging,2017-07-25,159,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
CN8X0DLA,Daniell Hammack,GTX Plus Basic,GTX,Stanredtax,finance,1698.2,3798.0,Engaging,2017-08-24,129,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
CNM0H9FR,Zane Levy,GTX Basic,GTX,,,,,Engaging,2016-12-02,394,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
COGXUYLL,Marty Freudenburg,MG Special,MG,Doncon,technology,587.72,1501.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
COM9RNBL,Markita Hansen,MG Special,MG,,,,,Engaging,2017-04-14,261,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
COSC7XVA,Gladys Colclough,MG Advanced,MG,,,,,Engaging,2017-07-21,163,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
CPEYUW7V,Darcel Schlecht,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
CPOA6FVA,Lajuana Vencill,GTX Basic,GTX,,,,,Engaging,2017-08-04,149,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
CQYAMIQ3,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-07-09,175,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
CR6ZLEWC,Kary Hendrixson,GTX Plus Pro,GTX,,,,,Engaging,2017-03-24,282,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
CT3HBBI2,Elease Gluck,MG Special,MG,Mathtouch,marketing,3027.46,9516.0,Engaging,2017-01-15,350,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
CTWSDG4U,Corliss Cosme,GTX Basic,GTX,,,,,Engaging,2017-04-19,256,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
CUSWE9PB,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-07-25,159,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
CUV49MUR,Violet Mclelland,GTX Pro,GTX,Zathunicon,retail,71.12,144.0,Engaging,2017-06-02,212,Commercial / Small,High Value,Stalled / Critical (> 180 days),75,Tier 1 — High Priority
CUZDYOOO,Darcel Schlecht,GTX Basic,GTX,,,,,Engaging,2017-07-30,154,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
CVFUMOK9,Corliss Cosme,GTX Plus Pro,GTX,Rangreen,technology,2938.67,8775.0,Engaging,2017-04-12,263,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
CVMNBKGH,Darcel Schlecht,GTX Plus Pro,GTX,Hatfan,services,792.46,1299.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
CWXHKUV5,Versie Hillebrand,MG Special,MG,,,,,Engaging,2017-08-02,151,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
CX0SXNCN,Corliss Cosme,GTX Basic,GTX,Treequote,telecommunications,5266.09,8595.0,Engaging,2017-05-21,224,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
CX4ZLSDW,Wilburn Farren,MG Special,MG,,,,,Engaging,2017-05-18,227,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
CY7C3ZPJ,Markita Hansen,MG Advanced,MG,,,,,Engaging,2017-04-23,252,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
CYB0NUCJ,Cassey Cress,MG Special,MG,,,,,Engaging,2017-05-23,222,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
CYV6MJL9,Hayden Neloms,MG Advanced,MG,,,,,Engaging,2017-08-14,139,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
CYWZJ2AI,Kary Hendrixson,GTX Plus Basic,GTX,Donquadtech,technology,1712.68,3194.0,Engaging,2017-02-20,314,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
CZ8PPZTC,Rosie Papadopoulos,MG Special,MG,Bioplex,medical,326.82,1016.0,Engaging,2017-03-05,301,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
D00AN5HY,Jonathan Berthelot,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
D00KRY2S,Marty Freudenburg,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
D01U08PR,Darcel Schlecht,GTX Pro,GTX,Zumgoity,medical,441.08,1210.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
D17T8PTH,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-06-08,206,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
D193SPY4,Violet Mclelland,MG Special,MG,Plussunin,retail,1419.98,4018.0,Engaging,2017-07-08,176,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
D2QPN9LN,Lajuana Vencill,GTX Basic,GTX,,,,,Engaging,2017-07-23,161,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
D382N39B,Anna Snelling,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
D3ZC338T,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-03-02,304,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
D3ZJX20X,Anna Snelling,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
D45LXDPW,Niesha Huffines,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
D55HTKRU,Kary Hendrixson,GTX Pro,GTX,Newex,services,1012.72,3492.0,Engaging,2017-11-24,37,Mid-Market,High Value,Recent (<= 90 days),90,Tier 1 — High Priority
D5VY17OP,Kami Bicknell,GTX Pro,GTX,,,,,Engaging,2017-04-02,273,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
D62905BC,Maureen Marcano,GTX Plus Pro,GTX,,,,,Engaging,2017-04-04,271,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
D6YEYMJC,Moses Frase,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
D85PDC6S,James Ascencio,GTX Plus Pro,GTX,,,,,Engaging,2017-05-18,227,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
D8ZJ6F45,Gladys Colclough,MG Special,MG,Yearin,retail,2261.05,3851.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
D95K3R9N,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
